ORF	cluster	gene_name
YBL018C	nucleolar ribonuclease P complex	POP8
YIR015W	nucleolar ribonuclease P complex	RPR2
YHR062C	nucleolar ribonuclease P complex	RPP1
YNL221C	ribonuclease MRP complex	POP1
YNL282W	ribonuclease MRP complex	POP3
YBR257W	ribonuclease MRP complex	POP4
YAL033W	ribonuclease MRP complex	POP5
YGR030C	ribonuclease MRP complex	POP6
YBR167C	ribonuclease MRP complex	POP7
YBL018C	ribonuclease MRP complex	POP8
YLR145W	ribonuclease MRP complex	RMP1
YHR062C	ribonuclease MRP complex	RPP1
YDR478W	ribonuclease MRP complex	SNM1
YPL178W	commitment complex	CBC2
YLR116W	commitment complex	MSL5
YKL074C	commitment complex	MUD2
YMR125W	commitment complex	STO1
YER029C	commitment complex	SMB1
YGR074W	commitment complex	SMD1
YLR275W	commitment complex	SMD2
YLR147C	commitment complex	SMD3
YOR159C	commitment complex	SME1
YFL017W-A	commitment complex	SMX2
YPR182W	commitment complex	SMX3
YDL087C	commitment complex	LUC7
YBR119W	commitment complex	MUD1
YHR086W	commitment complex	NAM8
YML046W	commitment complex	PRP39
YKL012W	commitment complex	PRP40
YDR235W	commitment complex	PRP42
YIL061C	commitment complex	SNP1
YDR240C	commitment complex	SNU56
YGR013W	commitment complex	SNU71
YLR298C	commitment complex	YHC1
YBL026W	U6 snRNP complex	LSM2
YLR438C-A	U6 snRNP complex	LSM3
YER112W	U6 snRNP complex	LSM4
YER146W	U6 snRNP complex	LSM5
YDR378C	U6 snRNP complex	LSM6
YNL147W	U6 snRNP complex	LSM7
YJR022W	U6 snRNP complex	LSM8
YMR268C	U6 snRNP complex	PRP24
YDR301W	mRNA cleavage and polyadenylation specificity factor complex	CFT1
YLR115W	mRNA cleavage and polyadenylation specificity factor complex	CFT2
YJR093C	mRNA cleavage and polyadenylation specificity factor complex	FIP1
YER133W	mRNA cleavage and polyadenylation specificity factor complex	GLC7
YKL059C	mRNA cleavage and polyadenylation specificity factor complex	MPE1
YKR002W	mRNA cleavage and polyadenylation specificity factor complex	PAP1
YNL317W	mRNA cleavage and polyadenylation specificity factor complex	PFS2
YAL043C	mRNA cleavage and polyadenylation specificity factor complex	PTA1
YGR156W	mRNA cleavage and polyadenylation specificity factor complex	PTI1
YDR195W	mRNA cleavage and polyadenylation specificity factor complex	REF2
YNL222W	mRNA cleavage and polyadenylation specificity factor complex	SSU72
YKL018W	mRNA cleavage and polyadenylation specificity factor complex	SWD2
YOR179C	mRNA cleavage and polyadenylation specificity factor complex	SYC1
YLR277C	mRNA cleavage and polyadenylation specificity factor complex	YSH1
YPR107C	mRNA cleavage and polyadenylation specificity factor complex	YTH1
YFL039C	Ino80p complex	ACT1
YJL081C	Ino80p complex	ARP4
YNL059C	Ino80p complex	ARP5
YOR141C	Ino80p complex	ARP8
YFL013C	Ino80p complex	IES1
YLR052W	Ino80p complex	IES3
YOR189W	Ino80p complex	IES4
YGL150C	Ino80p complex	INO80
YDL002C	Ino80p complex	NHP10
YDR190C	Ino80p complex	RVB1
YPL235W	Ino80p complex	RVB2
YPL129W	Ino80p complex	TAF14
YPL042C	Kornberg's mediator (SRB) complex	SSN3
YNL025C	Kornberg's mediator (SRB) complex	SSN8
YCR081W	Kornberg's mediator (SRB) complex	SRB8
YDR443C	Kornberg's mediator (SRB) complex	SSN2
YNR010W	Kornberg's mediator (SRB) complex	CSE2
YOL051W	Kornberg's mediator (SRB) complex	GAL11
YPR070W	Kornberg's mediator (SRB) complex	MED1
YMR112C	Kornberg's mediator (SRB) complex	MED11
YDL005C	Kornberg's mediator (SRB) complex	MED2
YOR174W	Kornberg's mediator (SRB) complex	MED4
YHR058C	Kornberg's mediator (SRB) complex	MED6
YOL135C	Kornberg's mediator (SRB) complex	MED7
YBR193C	Kornberg's mediator (SRB) complex	MED8
YGL151W	Kornberg's mediator (SRB) complex	NUT1
YPR168W	Kornberg's mediator (SRB) complex	NUT2
YGL025C	Kornberg's mediator (SRB) complex	PGD1
YLR071C	Kornberg's mediator (SRB) complex	RGR1
YBL093C	Kornberg's mediator (SRB) complex	ROX3
YNL236W	Kornberg's mediator (SRB) complex	SIN4
YHR041C	Kornberg's mediator (SRB) complex	SRB2
YER022W	Kornberg's mediator (SRB) complex	SRB4
YGR104C	Kornberg's mediator (SRB) complex	SRB5
YBR253W	Kornberg's mediator (SRB) complex	SRB6
YDR308C	Kornberg's mediator (SRB) complex	SRB7
YGL127C	Kornberg's mediator (SRB) complex	SOH1
YJL002C	oligosaccharyl transferase complex	OST1
YOR103C	oligosaccharyl transferase complex	OST2
YOR085W	oligosaccharyl transferase complex	OST3
YDL232W	oligosaccharyl transferase complex	OST4
YGL226C-A	oligosaccharyl transferase complex	OST5
YML019W	oligosaccharyl transferase complex	OST6
YGL022W	oligosaccharyl transferase complex	STT3
YMR149W	oligosaccharyl transferase complex	SWP1
YEL002C	oligosaccharyl transferase complex	WBP1
YPR034W	SWI/SNF complex	ARP7
YMR033W	SWI/SNF complex	ARP9
YGR275W	SWI/SNF complex	RTT102
YDR073W	SWI/SNF complex	SNF11
YNR023W	SWI/SNF complex	SNF12
YOR290C	SWI/SNF complex	SNF2
YBR289W	SWI/SNF complex	SNF5
YHL025W	SWI/SNF complex	SNF6
YPL016W	SWI/SNF complex	SWI1
YJL176C	SWI/SNF complex	SWI3
YPL129W	SWI/SNF complex	TAF14
YFL049W	SWI/SNF complex	SWP82
YMR012W	eIF3	CLU1
YLR192C	eIF3	HCR1
YMR309C	eIF3	NIP1
YOR361C	eIF3	PRT1
YBR079C	eIF3	RPG1
YMR146C	eIF3	TIF34
YDR429C	eIF3	TIF35
YGL200C	COPII	EMP24
YAR002C-A	COPII	ERP1
YAL007C	COPII	ERP2
YML012W	COPII	ERV25
YAL042W	COPII	ERV46
YPL218W	COPII	SAR1
YLR208W	COPII	SEC13
YPL085W	COPII	SEC16
YPR181C	COPII	SEC23
YIL109C	COPII	SEC24
YDL195W	COPII	SEC31
YGL223C	Golgi transport complex	COG1
YGR120C	Golgi transport complex	COG2
YER157W	Golgi transport complex	COG3
YPR105C	Golgi transport complex	COG4
YNL051W	Golgi transport complex	COG5
YNL041C	Golgi transport complex	COG6
YGL005C	Golgi transport complex	COG7
YML071C	Golgi transport complex	COG8
YBR009C	Nucleosomal protein complex	HHF1
YNL030W	Nucleosomal protein complex	HHF2
YBR010W	Nucleosomal protein complex	HHT1
YNL031C	Nucleosomal protein complex	HHT2
YDR225W	Nucleosomal protein complex	HTA1
YBL003C	Nucleosomal protein complex	HTA2
YDR224C	Nucleosomal protein complex	HTB1
YBL002W	Nucleosomal protein complex	HTB2
YJR063W	DNA-directed RNA polymerase I complex	RPA12
YPR010C	DNA-directed RNA polymerase I complex	RPA135
YDR156W	DNA-directed RNA polymerase I complex	RPA14
YOR341W	DNA-directed RNA polymerase I complex	RPA190
YJL148W	DNA-directed RNA polymerase I complex	RPA34
YOR340C	DNA-directed RNA polymerase I complex	RPA43
YNL248C	DNA-directed RNA polymerase I complex	RPA49
YOR210W	DNA-directed RNA polymerase I complex	RPB10
YBR154C	DNA-directed RNA polymerase I complex	RPB5
YOR224C	DNA-directed RNA polymerase I complex	RPB8
YHR143W-A	DNA-directed RNA polymerase I complex	RPC10
YNL113W	DNA-directed RNA polymerase I complex	RPC19
YPR110C	DNA-directed RNA polymerase I complex	RPC40
YPR187W	DNA-directed RNA polymerase I complex	RPO26
YBL099W	F0/F1 ATP synthase (complex V)	ATP1
YLR295C	F0/F1 ATP synthase (complex V)	ATP14
YPL271W	F0/F1 ATP synthase (complex V)	ATP15
YDL004W	F0/F1 ATP synthase (complex V)	ATP16
YDR377W	F0/F1 ATP synthase (complex V)	ATP17
YML081C-A	F0/F1 ATP synthase (complex V)	ATP18
YOL077W-A	F0/F1 ATP synthase (complex V)	ATP19
YJR121W	F0/F1 ATP synthase (complex V)	ATP2
YPR020W	F0/F1 ATP synthase (complex V)	ATP20
YBR039W	F0/F1 ATP synthase (complex V)	ATP3
YPL078C	F0/F1 ATP synthase (complex V)	ATP4
YDR298C	F0/F1 ATP synthase (complex V)	ATP5
Q0085	F0/F1 ATP synthase (complex V)	ATP6
YKL016C	F0/F1 ATP synthase (complex V)	ATP7
Q0080	F0/F1 ATP synthase (complex V)	ATP8
YDL181W	F0/F1 ATP synthase (complex V)	INH1
Q0130	F0/F1 ATP synthase (complex V)	OLI1
YDR322C-A	F0/F1 ATP synthase (complex V)	TIM11
YCR046C	mitochondrial ribosomal large subunit	IMG1
YCR071C	mitochondrial ribosomal large subunit	IMG2
YGL068W	mitochondrial ribosomal large subunit	MNP1
YDR405W	mitochondrial ribosomal large subunit	MRP20
YKL167C	mitochondrial ribosomal large subunit	MRP49
YNL005C	mitochondrial ribosomal large subunit	MRP7
YDR116C	mitochondrial ribosomal large subunit	MRPL1
YNL284C	mitochondrial ribosomal large subunit	MRPL10
YDL202W	mitochondrial ribosomal large subunit	MRPL11
YKR006C	mitochondrial ribosomal large subunit	MRPL13
YLR312W-A	mitochondrial ribosomal large subunit	MRPL15
YBL038W	mitochondrial ribosomal large subunit	MRPL16
YNL252C	mitochondrial ribosomal large subunit	MRPL17
YNL185C	mitochondrial ribosomal large subunit	MRPL19
YKR085C	mitochondrial ribosomal large subunit	MRPL20
YNL177C	mitochondrial ribosomal large subunit	MRPL22
YOR150W	mitochondrial ribosomal large subunit	MRPL23
YMR193W	mitochondrial ribosomal large subunit	MRPL24
YGR076C	mitochondrial ribosomal large subunit	MRPL25
YBR282W	mitochondrial ribosomal large subunit	MRPL27
YDR462W	mitochondrial ribosomal large subunit	MRPL28
YMR024W	mitochondrial ribosomal large subunit	MRPL3
YKL138C	mitochondrial ribosomal large subunit	MRPL31
YCR003W	mitochondrial ribosomal large subunit	MRPL32
YMR286W	mitochondrial ribosomal large subunit	MRPL33
YDR322W	mitochondrial ribosomal large subunit	MRPL35
YBR122C	mitochondrial ribosomal large subunit	MRPL36
YBR268W	mitochondrial ribosomal large subunit	MRPL37
YKL170W	mitochondrial ribosomal large subunit	MRPL38
YML009C	mitochondrial ribosomal large subunit	MRPL39
YLR439W	mitochondrial ribosomal large subunit	MRPL4
YPL173W	mitochondrial ribosomal large subunit	MRPL40
YMR225C	mitochondrial ribosomal large subunit	MRPL44
YJL096W	mitochondrial ribosomal large subunit	MRPL49
YNR022C	mitochondrial ribosomal large subunit	MRPL50
YPR100W	mitochondrial ribosomal large subunit	MRPL51
YHR147C	mitochondrial ribosomal large subunit	MRPL6
YDR237W	mitochondrial ribosomal large subunit	MRPL7
YJL063C	mitochondrial ribosomal large subunit	MRPL8
YGR220C	mitochondrial ribosomal large subunit	MRPL9
YEL050C	mitochondrial ribosomal large subunit	RML2
YDR115W	mitochondrial ribosomal large subunit	YDR115W
YML025C	mitochondrial ribosomal large subunit	YML6
YPL183W-A	mitochondrial ribosomal large subunit	YPL183W-A
YER029C	U5 snRNP complex	SMB1
YGR074W	U5 snRNP complex	SMD1
YLR275W	U5 snRNP complex	SMD2
YLR147C	U5 snRNP complex	SMD3
YOR159C	U5 snRNP complex	SME1
YFL017W-A	U5 snRNP complex	SMX2
YPR182W	U5 snRNP complex	SMX3
YKL173W	U5 snRNP complex	SNU114
YBL074C	U5 snRNP complex	AAR2
YER172C	U5 snRNP complex	BRR2
YHR165C	U5 snRNP complex	PRP8
YDR243C	U5 snRNP complex	PRP28
YHR156C	U5 snRNP complex	LIN1
YPR082C	U5 snRNP complex	DIB1
YIL142W	chaperonin-containing T-complex	CCT2
YJL014W	chaperonin-containing T-complex	CCT3
YDL143W	chaperonin-containing T-complex	CCT4
YJR064W	chaperonin-containing T-complex	CCT5
YDR188W	chaperonin-containing T-complex	CCT6
YJL111W	chaperonin-containing T-complex	CCT7
YJL008C	chaperonin-containing T-complex	CCT8
YDR212W	chaperonin-containing T-complex	TCP1
YBR109C	SPB components	CMD1
YNL225C	SPB components	CNM67
YOR373W	SPB components	NUD1
YDR356W	SPB components	SPC110
YPL124W	SPB components	SPC29
YKL042W	SPB components	SPC42
YAL047C	SPB components	SPC72
YER172C	U4/U6 x U5 tri-snRNP complex	BRR2
YPR082C	U4/U6 x U5 tri-snRNP complex	DIB1
YBL026W	U4/U6 x U5 tri-snRNP complex	LSM2
YLR438C-A	U4/U6 x U5 tri-snRNP complex	LSM3
YER112W	U4/U6 x U5 tri-snRNP complex	LSM4
YER146W	U4/U6 x U5 tri-snRNP complex	LSM5
YDR378C	U4/U6 x U5 tri-snRNP complex	LSM6
YNL147W	U4/U6 x U5 tri-snRNP complex	LSM7
YJR022W	U4/U6 x U5 tri-snRNP complex	LSM8
YGR006W	U4/U6 x U5 tri-snRNP complex	PRP18
YDR473C	U4/U6 x U5 tri-snRNP complex	PRP3
YGR091W	U4/U6 x U5 tri-snRNP complex	PRP31
YGR075C	U4/U6 x U5 tri-snRNP complex	PRP38
YPR178W	U4/U6 x U5 tri-snRNP complex	PRP4
YBR055C	U4/U6 x U5 tri-snRNP complex	PRP6
YHR165C	U4/U6 x U5 tri-snRNP complex	PRP8
YER029C	U4/U6 x U5 tri-snRNP complex	SMB1
YGR074W	U4/U6 x U5 tri-snRNP complex	SMD1
YLR275W	U4/U6 x U5 tri-snRNP complex	SMD2
YLR147C	U4/U6 x U5 tri-snRNP complex	SMD3
YOR159C	U4/U6 x U5 tri-snRNP complex	SME1
YFL017W-A	U4/U6 x U5 tri-snRNP complex	SMX2
YPR182W	U4/U6 x U5 tri-snRNP complex	SMX3
YKL173W	U4/U6 x U5 tri-snRNP complex	SNU114
YEL026W	U4/U6 x U5 tri-snRNP complex	SNU13
YDL098C	U4/U6 x U5 tri-snRNP complex	SNU23
YOR308C	U4/U6 x U5 tri-snRNP complex	SNU66
YBR152W	U4/U6 x U5 tri-snRNP complex	SPP381
YOR207C	DNA-directed RNA polymerase III complex	RET1
YOR210W	DNA-directed RNA polymerase III complex	RPB10
YBR154C	DNA-directed RNA polymerase III complex	RPB5
YOR224C	DNA-directed RNA polymerase III complex	RPB8
YHR143W-A	DNA-directed RNA polymerase III complex	RPC10
YDR045C	DNA-directed RNA polymerase III complex	RPC11
YJL011C	DNA-directed RNA polymerase III complex	RPC17
YNL113W	DNA-directed RNA polymerase III complex	RPC19
YKL144C	DNA-directed RNA polymerase III complex	RPC25
YNL151C	DNA-directed RNA polymerase III complex	RPC31
YNR003C	DNA-directed RNA polymerase III complex	RPC34
YKR025W	DNA-directed RNA polymerase III complex	RPC37
YPR110C	DNA-directed RNA polymerase III complex	RPC40
YDL150W	DNA-directed RNA polymerase III complex	RPC53
YPR190C	DNA-directed RNA polymerase III complex	RPC82
YPR187W	DNA-directed RNA polymerase III complex	RPO26
YOR116C	DNA-directed RNA polymerase III complex	RPO31
YMR078C	DNA replication factor C complex (Ctf18p/Ctf8p/dcc1p)	CTF18
YHR191C	DNA replication factor C complex (Ctf18p/Ctf8p/dcc1p)	CTF8
YCL016C	DNA replication factor C complex (Ctf18p/Ctf8p/dcc1p)	DCC1
YJR068W	DNA replication factor C complex (Ctf18p/Ctf8p/dcc1p)	RFC2
YNL290W	DNA replication factor C complex (Ctf18p/Ctf8p/dcc1p)	RFC3
YOL094C	DNA replication factor C complex (Ctf18p/Ctf8p/dcc1p)	RFC4
YBR087W	DNA replication factor C complex (Ctf18p/Ctf8p/dcc1p)	RFC5
YER038C	smc5p-Smc6p complex	KRE29
YEL019C	smc5p-Smc6p complex	MMS21
YLR007W	smc5p-Smc6p complex	NSE1
YDR288W	smc5p-Smc6p complex	NSE3
YDL105W	smc5p-Smc6p complex	NSE4
YML023C	smc5p-Smc6p complex	NSE5
YOL034W	smc5p-Smc6p complex	SMC5
YLR383W	smc5p-Smc6p complex	SMC6
Q0105	Cytochrome bc1 complex (Ubiquinol-cytochrome c reductase complex, complex III)	COB
YBL045C	Cytochrome bc1 complex (Ubiquinol-cytochrome c reductase complex, complex III)	COR1
YOR065W	Cytochrome bc1 complex (Ubiquinol-cytochrome c reductase complex, complex III)	CYT1
YHR001W-A	Cytochrome bc1 complex (Ubiquinol-cytochrome c reductase complex, complex III)	QCR10
YPR191W	Cytochrome bc1 complex (Ubiquinol-cytochrome c reductase complex, complex III)	QCR2
YFR033C	Cytochrome bc1 complex (Ubiquinol-cytochrome c reductase complex, complex III)	QCR6
YDR529C	Cytochrome bc1 complex (Ubiquinol-cytochrome c reductase complex, complex III)	QCR7
YJL166W	Cytochrome bc1 complex (Ubiquinol-cytochrome c reductase complex, complex III)	QCR8
YGR183C	Cytochrome bc1 complex (Ubiquinol-cytochrome c reductase complex, complex III)	QCR9
YEL024W	Cytochrome bc1 complex (Ubiquinol-cytochrome c reductase complex, complex III)	RIP1
YGR134W	CCR4-NOT core complex	CAF130
YNL288W	CCR4-NOT core complex	CAF40
YAL021C	CCR4-NOT core complex	CCR4
YDL165W	CCR4-NOT core complex	CDC36
YCR093W	CCR4-NOT core complex	CDC39
YER068W	CCR4-NOT core complex	MOT2
YIL038C	CCR4-NOT core complex	NOT3
YPR072W	CCR4-NOT core complex	NOT5
YNR052C	CCR4-NOT core complex	POP2
YKL185W	Rpd3L complex	ASH1
YPL181W	Rpd3L complex	CTI6
YAL013W	Rpd3L complex	DEP1
YNL097C	Rpd3L complex	PHO23
YNL330C	Rpd3L complex	RPD3
YBR095C	Rpd3L complex	RXT2
YDL076C	Rpd3L complex	RXT3
YMR263W	Rpd3L complex	SAP30
YIL084C	Rpd3L complex	SDS3
YOL004W	Rpd3L complex	SIN3
YPL139C	Rpd3L complex	UME1
YDR207C	Rpd3L complex	UME6
YPL213W	U2 snRNP complex	LEA1
YIR009W	U2 snRNP complex	MSL1
YML049C	U2 snRNP complex	RSE1
YMR288W	U2 snRNP complex	HSH155
YIR005W	U2 snRNP complex	IST3
YOR319W	U2 snRNP complex	HSH49
YDL030W	U2 snRNP complex	PRP9
YDL043C	U2 snRNP complex	PRP11
YJL203W	U2 snRNP complex	PRP21
YMR240C	U2 snRNP complex	CUS1
YNL286W	U2 snRNP complex	CUS2
YER029C	U2 snRNP complex	SMB1
YGR074W	U2 snRNP complex	SMD1
YLR275W	U2 snRNP complex	SMD2
YLR147C	U2 snRNP complex	SMD3
YOR159C	U2 snRNP complex	SME1
YFL017W-A	U2 snRNP complex	SMX2
YPR182W	U2 snRNP complex	SMX3
Q0045	Cytochrome c oxidase (complex IV)	COX1
YLR038C	Cytochrome c oxidase (complex IV)	COX12
YGL191W	Cytochrome c oxidase (complex IV)	COX13
Q0250	Cytochrome c oxidase (complex IV)	COX2
Q0275	Cytochrome c oxidase (complex IV)	COX3
YGL187C	Cytochrome c oxidase (complex IV)	COX4
YNL052W	Cytochrome c oxidase (complex IV)	COX5A
YHR051W	Cytochrome c oxidase (complex IV)	COX6
YMR256C	Cytochrome c oxidase (complex IV)	COX7
YLR395C	Cytochrome c oxidase (complex IV)	COX8
YDL067C	Cytochrome c oxidase (complex IV)	COX9
YLR418C	Cdc73p/Paf1p complex	CDC73
YOL145C	Cdc73p/Paf1p complex	CTR9
YDR138W	Cdc73p/Paf1p complex	HPR1
YOR123C	Cdc73p/Paf1p complex	LEO1
YBR279W	Cdc73p/Paf1p complex	PAF1
YGL244W	Cdc73p/Paf1p complex	RTF1
YAL021C	Cdc73p/Paf1p complex	CCR4
YOL078W	TORC 2 complex	AVO1
YMR068W	TORC 2 complex	AVO2
YJL058C	TORC 2 complex	BIT61
YNL006W	TORC 2 complex	LST8
YIL105C	TORC 2 complex	SLM1
YNL047C	TORC 2 complex	SLM2
YKL203C	TORC 2 complex	TOR2
YER093C	TORC 2 complex	TSC11
YKL052C	DASH complex	ASK1
YDR016C	DASH complex	DAD1
YKR083C	DASH complex	DAD2
YBR233W-A	DASH complex	DAD3
YDR320C-A	DASH complex	DAD4
YGR113W	DASH complex	DAM1
YGL061C	DASH complex	DUO1
YKL138C-A	DASH complex	HSK3
YDR201W	DASH complex	SPC19
YKR037C	DASH complex	SPC34
YDR255C	FBP degradation complex	RMD5
YCL039W	FBP degradation complex	GID7
YMR135C	FBP degradation complex	GID8
YBR105C	FBP degradation complex	VID24
YIL017C	FBP degradation complex	VID28
YGL227W	FBP degradation complex	VID30
YIL097W	FBP degradation complex	FYV10
YDL176W	FBP degradation complex	YDL176W
YLR075W	cytoplasmic ribosomal large subunit	RPL10
YPR102C	cytoplasmic ribosomal large subunit	RPL11A
YGR085C	cytoplasmic ribosomal large subunit	RPL11B
YEL054C	cytoplasmic ribosomal large subunit	RPL12A
YDR418W	cytoplasmic ribosomal large subunit	RPL12B
YDL082W	cytoplasmic ribosomal large subunit	RPL13A
YMR142C	cytoplasmic ribosomal large subunit	RPL13B
YKL006W	cytoplasmic ribosomal large subunit	RPL14A
YHL001W	cytoplasmic ribosomal large subunit	RPL14B
YLR029C	cytoplasmic ribosomal large subunit	RPL15A
YMR121C	cytoplasmic ribosomal large subunit	RPL15B
YIL133C	cytoplasmic ribosomal large subunit	RPL16A
YNL069C	cytoplasmic ribosomal large subunit	RPL16B
YKL180W	cytoplasmic ribosomal large subunit	RPL17A
YJL177W	cytoplasmic ribosomal large subunit	RPL17B
YOL120C	cytoplasmic ribosomal large subunit	RPL18A
YNL301C	cytoplasmic ribosomal large subunit	RPL18B
YBR084C-A	cytoplasmic ribosomal large subunit	RPL19A
YBL027W	cytoplasmic ribosomal large subunit	RPL19B
YPL220W	cytoplasmic ribosomal large subunit	RPL1A
YGL135W	cytoplasmic ribosomal large subunit	RPL1B
YMR242C	cytoplasmic ribosomal large subunit	RPL20A
YOR312C	cytoplasmic ribosomal large subunit	RPL20B
YBR191W	cytoplasmic ribosomal large subunit	RPL21A
YPL079W	cytoplasmic ribosomal large subunit	RPL21B
YLR061W	cytoplasmic ribosomal large subunit	RPL22A
YFL034C-A	cytoplasmic ribosomal large subunit	RPL22B
YBL087C	cytoplasmic ribosomal large subunit	RPL23A
YER117W	cytoplasmic ribosomal large subunit	RPL23B
YGL031C	cytoplasmic ribosomal large subunit	RPL24A
YGR148C	cytoplasmic ribosomal large subunit	RPL24B
YOL127W	cytoplasmic ribosomal large subunit	RPL25
YLR344W	cytoplasmic ribosomal large subunit	RPL26A
YGR034W	cytoplasmic ribosomal large subunit	RPL26B
YHR010W	cytoplasmic ribosomal large subunit	RPL27A
YDR471W	cytoplasmic ribosomal large subunit	RPL27B
YGL103W	cytoplasmic ribosomal large subunit	RPL28
YFR032C-A	cytoplasmic ribosomal large subunit	RPL29
YFR031C-A	cytoplasmic ribosomal large subunit	RPL2A
YIL018W	cytoplasmic ribosomal large subunit	RPL2B
YOR063W	cytoplasmic ribosomal large subunit	RPL3
YGL030W	cytoplasmic ribosomal large subunit	RPL30
YDL075W	cytoplasmic ribosomal large subunit	RPL31A
YLR406C	cytoplasmic ribosomal large subunit	RPL31B
YBL092W	cytoplasmic ribosomal large subunit	RPL32
YPL143W	cytoplasmic ribosomal large subunit	RPL33A
YOR234C	cytoplasmic ribosomal large subunit	RPL33B
YER056C-A	cytoplasmic ribosomal large subunit	RPL34A
YIL052C	cytoplasmic ribosomal large subunit	RPL34B
YDL191W	cytoplasmic ribosomal large subunit	RPL35A
YDL136W	cytoplasmic ribosomal large subunit	RPL35B
YMR194W	cytoplasmic ribosomal large subunit	RPL36A
YPL249C-A	cytoplasmic ribosomal large subunit	RPL36B
YLR185W	cytoplasmic ribosomal large subunit	RPL37A
YDR500C	cytoplasmic ribosomal large subunit	RPL37B
YLR325C	cytoplasmic ribosomal large subunit	RPL38
YJL189W	cytoplasmic ribosomal large subunit	RPL39
YIL148W	cytoplasmic ribosomal large subunit	RPL40A
YKR094C	cytoplasmic ribosomal large subunit	RPL40B
YDL184C	cytoplasmic ribosomal large subunit	RPL41A
YDL133C-A	cytoplasmic ribosomal large subunit	RPL41B
YNL162W	cytoplasmic ribosomal large subunit	RPL42A
YHR141C	cytoplasmic ribosomal large subunit	RPL42B
YPR043W	cytoplasmic ribosomal large subunit	RPL43A
YJR094W-A	cytoplasmic ribosomal large subunit	RPL43B
YBR031W	cytoplasmic ribosomal large subunit	RPL4A
YDR012W	cytoplasmic ribosomal large subunit	RPL4B
YPL131W	cytoplasmic ribosomal large subunit	RPL5
YML073C	cytoplasmic ribosomal large subunit	RPL6A
YLR448W	cytoplasmic ribosomal large subunit	RPL6B
YGL076C	cytoplasmic ribosomal large subunit	RPL7A
YPL198W	cytoplasmic ribosomal large subunit	RPL7B
YHL033C	cytoplasmic ribosomal large subunit	RPL8A
YLL045C	cytoplasmic ribosomal large subunit	RPL8B
YGL147C	cytoplasmic ribosomal large subunit	RPL9A
